@RELATION data

@ATTRIBUTE alexa_has_adult_content string
@ATTRIBUTE alexa_lang string
@ATTRIBUTE alexa_links_in string
@ATTRIBUTE alexa_load_time string
@ATTRIBUTE alexa_rank string
@ATTRIBUTE alexa_rank_dk string
@ATTRIBUTE cms string
@ATTRIBUTE external_links_count string
@ATTRIBUTE facebook_share string
@ATTRIBUTE has_analytics string
@ATTRIBUTE has_content_business string
@ATTRIBUTE has_content_film string
@ATTRIBUTE has_content_food string
@ATTRIBUTE has_content_games string
@ATTRIBUTE has_content_health string
@ATTRIBUTE has_content_music string
@ATTRIBUTE has_content_news string
@ATTRIBUTE has_content_shop string
@ATTRIBUTE has_content_sport string
@ATTRIBUTE has_content_technology string
@ATTRIBUTE has_content_transport string
@ATTRIBUTE has_content_xxx string
@ATTRIBUTE has_description string
@ATTRIBUTE has_js_angular string
@ATTRIBUTE has_js_backbone string
@ATTRIBUTE has_js_dojo string
@ATTRIBUTE has_js_ember string
@ATTRIBUTE has_js_handlebars string
@ATTRIBUTE has_js_jquery string
@ATTRIBUTE has_js_knockout string
@ATTRIBUTE has_js_modernizr string
@ATTRIBUTE has_js_mootools string
@ATTRIBUTE has_js_prototype string
@ATTRIBUTE has_js_underscore string
@ATTRIBUTE has_keywords string
@ATTRIBUTE html5 string
@ATTRIBUTE html5_tags string
@ATTRIBUTE img_count string
@ATTRIBUTE internal_links_count string
@ATTRIBUTE page_rank string
@ATTRIBUTE server string
@ATTRIBUTE title_tag string
@ATTRIBUTE twitter_share string
@ATTRIBUTE url string
@ATTRIBUTE xhtml string

@DATA
0,en,106,?,588158,2089,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,http://www.bibnet.dk,0
0,da-DK,125,10288,179831,383,UNKNOWN,838,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,278,5,'APACHE/2.2.16 (DEBIAN)',1,0,http://www.kanal5.dk,0
0,da-DK,64,?,568064,?,UNKNOWN,152,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,8,21,1,3,MICROSOFT-IIS/7.5,1,0,http://www.quint.dk,0
0,?,58,1394,124780,435,UNKNOWN,99,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,4,'APACHE/2.2.22 (UBUNTU)',1,0,http://www.retardo.dk,0
0,?,72,?,846243,4814,UNKNOWN,38,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,MICROSOFT-IIS/7.5,1,0,http://www.lasttouch.dk,0
0,da-DK,19,1287,828218,3056,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,?,0,0,http://www.worldofwisdom.dk,0
0,?,2,?,1037503,1801,UNKNOWN,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,MICROSOFT-IIS/7.0,1,0,http://www.shopandgo.dk,0
0,en,73,4097,592550,3961,SHAREPOINT,18,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84,22,6,NGINX/0.8.55,1,0,http://www.vejret.dk,0
0,?,26,?,1860189,4330,WORDPRESS,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3,'APACHE/2.2.24 (UNIX) MOD_SSL/2.2.24 OPENSSL/0.9.8E-FIPS-RHEL5 MOD_BWLIMITED/1.4',1,0,http://www.vinterjakker.dk,1
0,da-DK,62,3280,231682,?,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,?,0,0,http://www.dansk-thai.dk,0
0,?,26,649,526082,2767,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,?,0,0,http://www.tavex.dk,0
1,da-DK,48,1047,777475,4735,WORDPRESS,10,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,100,3,?,1,0,http://www.kendte.dk,0
0,?,119,1413,845062,6902,UNKNOWN,42,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,89,4,MICROSOFT-IIS/7.5,1,0,http://www.uniwatches.dk,0
0,?,219,2325,138479,471,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,?,0,0,http://www.xl-byg.dk,0
0,da-DK,187,1487,537066,2172,UNKNOWN,63,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,5,'APACHE/2.2.17 (RED HAT ENTERPRISE WEB SERVER)',1,0,http://www.mcdonalds.dk,0
0,?,4906,?,328149,1616,UNKNOWN,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,MICROSOFT-IIS/6.0,1,0,http://www.findsmiley.dk,0
0,?,29,?,867568,6261,UNKNOWN,51,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,148,3,APACHE/2,1,0,http://www.rajapack.dk,0
0,da,22,?,890323,5226,UNKNOWN,29,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,28,1,3,'APACHE/2.2.16 (DEBIAN)',1,0,http://www.ibob.dk,0
0,?,54,493,651254,4426,SHAREPOINT,73,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20,4,2,MICROSOFT-IIS/7.5,1,0,http://www.frishop.dk,0
0,da-DK,96,1162,255948,476,UNKNOWN,371,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,51,75,2,3,MICROSOFT-IIS/7.5,1,0,http://www.scootergalleri.dk,0
0,?,73,?,610284,5459,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?,0,0,http://www.mobilterminalen.dk,0
0,?,64,?,755015,3913,UNKNOWN,31,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,2,4,MICROSOFT-IIS/7.5,1,0,http://www.lokaleportalen.dk,0
0,da-DK,44,1278,1099420,4379,UNKNOWN,32,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,0,4,APACHE,1,0,http://www.dominos.dk,0
0,da-DK,101,1441,648354,3185,UNKNOWN,159,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,30,2,6,MICROSOFT-IIS/7.5,1,0,http://www.asus.dk,0
0,?,17,1768,317984,936,UNKNOWN,59,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5,8,0,3,MICROSOFT-IIS/7.5,1,0,http://www.smartleads.dk,0
0,da-DK,205,?,412850,5829,UNKNOWN,168,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,38,10,4,NGINX/1.2.8,1,0,http://www.costume.dk,0
0,?,11,2107,769222,?,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,http://www.useitcard.dk,0
0,da-DK,94,1737,292585,1536,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,?,0,0,http://www.av-connection.dk,0
0,da-DK,153,597,51601,149,UNKNOWN,16,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,5,MICROSOFT-IIS/7.5,1,0,http://www.lectio.dk,0
0,da-DK,237,?,1006015,5878,UNKNOWN,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,7,4,5,MICROSOFT-IIS/7.5,1,0,http://www.laegevagten.dk,0
0,da-DK,329,2571,483910,2416,UNKNOWN,76,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,3,5,'APACHE/2.2.16 (DEBIAN)',1,0,http://www.tvmidtvest.dk,0
0,?,5,?,2045134,4818,UNKNOWN,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4,0,APACHE,1,0,http://www.mormorsgemmer.dk,0
0,?,12,?,737509,5650,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,http://www.giron.dk,0
0,?,12,367,638564,4103,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,?,0,0,http://www.webuntis.dk,0
0,da,143,4617,320025,2496,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,?,0,0,http://www.altomdata.dk,0
1,da-DK,1057,1852,677459,4917,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,?,0,0,http://www.webbyen.dk,0
0,?,88,?,519439,2818,UNKNOWN,39,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,64,308,3,NGINX,1,0,http://www.made4men.dk,0
0,?,94,1019,440917,2110,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,?,0,0,http://www.lovefilm.dk,0
0,da-DK,215,2454,429315,1723,UNKNOWN,43,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,4,MICROSOFT-IIS/6.0,1,0,http://www.alka.dk,0
1,en,199,301,1158559,?,UNKNOWN,744,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,35,3,'APACHE/1.3.37 (UNIX) MOD_AUTH_PASSTHROUGH/1.8 MOD_LOG_BYTES/1.2 MOD_BWLIMITED/1.4 PHP/4.4.7 FRONTPAGE/5.0.2.2635.SR1.2 MOD_SSL/2.8.28 OPENSSL/0.9.8B',1,0,http://www.crazygames.dk,0
0,da-DK,2202,1804,33350,89,UNKNOWN,50,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,75,6,MICROSOFT-IIS/7.5,1,0,http://www.postdanmark.dk,0
0,?,6,?,1134178,4866,WORDPRESS,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,23,0,APACHE,1,0,http://www.quizzes.dk,0
0,da-DK,4112,1107,71212,332,UNKNOWN,12,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,113,8,MICROSOFT-IIS/7.5,1,0,http://www.sdu.dk,0
0,?,397,1211,38278,93,UNKNOWN,331,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,32,6,?,1,0,http://www.danskespil.dk,0
0,da-DK,73,1724,441268,2054,UNKNOWN,167,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,57,2,4,?,1,0,http://www.teetime.dk,0
0,da-DK,261,1330,284540,3990,SHAREPOINT,51,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,21,4,MICROSOFT-IIS/6.0,1,0,http://www.lalandia.dk,0
0,da-DK,75,1655,319911,1776,UNKNOWN,67,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,84,126,5,MICROSOFT-IIS/7.5,1,0,http://www.leasy.dk,0
0,en,102,1225,448757,6407,UNKNOWN,28,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,131,3,'CONCEALED BY JUNIPER NETWORKS DX - PTH 25.0',1,0,http://www.streetammo.dk,0
0,?,32,?,943900,2915,UNKNOWN,591,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,55,0,2,NGINX/,1,0,http://www.smartmen.dk,0
0,?,26,?,678244,2975,WORDPRESS,25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17,78,2,APACHE,1,0,http://www.distrikt8.dk,0
0,?,212,711,262879,3147,UNKNOWN,55,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,97,5,MICROSOFT-IIS/6.0,1,0,http://www.hotfrog.dk,0
0,en,1797,?,472107,?,UNKNOWN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,'APACHE/2.2.22 (UNIX) PHP/5.3.23',1,0,http://www.logicnet.dk,0
0,?,58,771,337046,1908,UNKNOWN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NGINX,0,0,http://www.hostedshop.dk,0
0,da-DK,130,569,563454,2279,UNKNOWN,53,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,1,6,MICROSOFT-IIS/6.0,1,0,http://www.fynbus.dk,0
0,da,112,2198,243335,998,UNKNOWN,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,41,4,APACHE,1,0,http://www.be2.dk,0
0,?,398,?,519724,6719,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?,0,0,http://www.billigelcigaret.dk,0
0,en,105,563,32351,104,SHAREPOINT,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,13,6,?,1,0,http://www.proff.dk,1
0,?,10,1031,234814,753,UNKNOWN,73,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,'APACHE/2.2.22 (EL)',1,0,http://www.eromaxxx.dk,0
0,?,13,1082,876280,1984,UNKNOWN,194,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116,0,1,?,1,0,http://www.martins-koreskole.dk,0
0,en,285,959,272976,991,UNKNOWN,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,7,MICROSOFT-IIS/6.0,1,0,http://www.retsinformation.dk,0
0,?,25,?,448441,2857,WORDPRESS,19,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,22,77,89,2,APACHE,1,0,http://www.luftfabrikken.dk,0
0,da-DK,239,2537,323273,2209,SHAREPOINT,110,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,174,4,APACHE,1,0,http://www.feltet.dk,0
0,?,23,1169,568837,2729,SHAREPOINT,86,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,1,3,APACHE,1,0,http://www.gamekeeper.dk,0
0,da-DK,288,1938,693011,3620,UNKNOWN,36,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14,1,6,MICROSOFT-IIS/6.0,1,0,http://www.rigshospitalet.dk,0
0,?,427,?,193917,939,UNKNOWN,105,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,28,5,NGINX/1.0.15,1,0,http://www.billetto.dk,0
0,da-DK,114,2185,465811,1628,UNKNOWN,376,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7,40,1,4,MICROSOFT-IIS/7.5,1,0,http://www.biva.dk,0
0,?,52,?,373812,2887,WORDPRESS,7,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6,51,1,APACHE,1,0,http://www.skeem.dk,0
0,?,20,457,813762,7965,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?,0,0,http://www.ditonet.dk,0
0,en,186,2656,691989,?,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?,0,0,http://www.danex-exm.dk,0
0,?,28,1070,629060,5430,WORDPRESS,8,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,77,4,'APACHE/2.2.24 (UNIX) MOD_SSL/2.2.24 OPENSSL/1.0.0-FIPS MOD_BWLIMITED/1.4',1,0,http://www.clever-hotels.dk,0
0,?,35,?,824302,4171,UNKNOWN,668,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1,3,NGINX,1,0,http://www.sportamore.dk,0
0,?,31,2227,179372,?,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?,0,0,http://www.e-cart.dk,0
0,da-DK,57,?,276328,1255,UNKNOWN,7,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,47,255,3,APACHE,1,0,http://www.cykelshoppen.dk,0
0,?,76,?,1478539,7083,DRUPAL,45,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,APACHE,1,0,http://www.efbishockeysupport.dk,0
0,da-DK,45,1085,917671,4946,UNKNOWN,105,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,2,5,NGINX,1,0,http://www.odensebib.dk,0
0,?,116,?,314079,3610,WORDPRESS,5,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,19,64,2,APACHE,1,0,http://www.seonorden.dk,0
0,?,16,?,739905,2690,UMBRACO,100,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,MICROSOFT-IIS/6.0,1,0,http://www.finansnetbanken.dk,0
0,da,117,?,711275,4867,UNKNOWN,138,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,7,6,APACHE,1,0,http://www.comwell.dk,0
0,en,70,2664,263602,1069,UNKNOWN,168,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,86,30,0,4,NGINX/1.2.7,1,0,http://www.news.dk,0
0,en,278,1750,250703,638,UNKNOWN,92,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,52,5,MICROSOFT-IIS/6.0,1,0,http://www.superbest.dk,0
0,da-DK,171,660,330809,1124,UNKNOWN,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,7,5,MICROSOFT-IIS/7.5,1,0,http://www.fof.dk,0
0,da-DK,80,812,1134798,4303,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,?,0,0,http://www.topas.dk,0
0,da,577,2213,398328,6250,WORDPRESS,13,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50,9,119,2,'APACHE/2.0.64 (UNIX) MOD_SSL/2.0.64 OPENSSL/0.9.8E-FIPS-RHEL5 MOD_AUTH_PASSTHROUGH/2.1 MOD_BWLIMITED/1.4 FRONTPAGE/5.0.2.2635',1,0,http://www.latterkursus.dk,0
0,en,422,983,716523,?,UNKNOWN,57,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,0,5,MICROSOFT-IIS/7.5,1,0,http://www.triax.dk,0
0,da-DK,68,1048,297164,956,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?,0,0,http://www.hyggestedet.dk,0
0,da-DK,31,?,906536,4799,SHAREPOINT,39,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,0,4,APACHE/2.2.22,1,0,http://www.am-massageskole.dk,0
0,da-DK,743,975,12403,23,UNKNOWN,200,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,MICROSOFT-IIS/7.0,1,0,http://www.nordea.dk,0
0,?,22,?,1197736,4537,UNKNOWN,50,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,MICROSOFT-IIS/6.0,1,0,http://www.onlinetilbudsaviser.dk,0
0,?,39,2629,667823,2458,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,?,0,0,http://www.todoor.dk,0
0,?,30,?,308989,2008,TYPO3,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7,6,0,5,APACHE,1,0,http://www.typo3cms.dk,0
0,da-DK,118,2124,615842,4715,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,?,0,0,http://www.tyrkieteksperten.dk,0
0,da-DK,154,1500,505713,1880,SHAREPOINT,192,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,9,1,4,APACHE/2.2.22,1,0,http://www.sparkron.dk,0
0,da-DK,958,824,121508,367,UNKNOWN,265,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,30,6,MICROSOFT-IIS/7.5,1,0,http://www.dbu.dk,0
0,da-DK,150,406,827497,2107,UNKNOWN,82,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,5,MICROSOFT-IIS/6.0,1,0,http://www.naestved.dk,0
0,da-DK,388,871,577179,6198,UNKNOWN,46,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,4,6,MICROSOFT-IIS/6.0,1,0,http://www.zoo.dk,0
0,en,42,?,804169,4912,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?,0,0,http://www.skiveren.dk,0
0,en,38,1404,1040586,?,UNKNOWN,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,MICROSOFT-IIS/7.5,1,0,http://www.dce.dk,1
0,?,103,1168,363726,1746,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,?,0,0,http://www.redcoon.dk,0
0,da-DK,313,822,682377,2204,DRUPAL,55,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,6,5,CLOUDFLARE-NGINX,1,0,http://www.enhedslisten.dk,0
0,?,95,868,565212,1611,UNKNOWN,30,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,5,MICROSOFT-IIS/7.5,1,0,http://www.miljoeportal.dk,0
0,da-DK,20,?,1357797,3896,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,http://www.vindsmart.dk,0
0,?,30,?,627026,2942,UNKNOWN,20,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,3,APACHE,1,0,http://www.dansave.dk,0
0,da-DK,3776,4383,8445,22,UNKNOWN,804,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,272,73,7,APACHE-COYOTE/1.1,1,0,http://www.jp.dk,0
0,?,2798,708,36039,225,UNKNOWN,48,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,5,NGINX,1,0,http://www.e-pages.dk,0
0,?,7,?,?,7064,UNKNOWN,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,APACHE,0,0,http://www.a-kasse-testen.dk,1
0,da-DK,1311,1386,27894,68,UNKNOWN,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,7,7,APACHE,1,0,http://www.degulesider.dk,0
0,da-DK,394,1050,592398,2888,UNKNOWN,86,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,15,6,2,APACHE,1,0,http://www.datamarked.dk,0
0,da-DK,88,?,1237500,5839,UNKNOWN,93,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,28,0,4,MICROSOFT-IIS/6.0,1,0,http://www.nibefestival.dk,0
0,?,119,?,527085,?,DYNAMICWEB,28,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,MICROSOFT-IIS/6.0,1,0,http://www.lemu.dk,0
